time	V(vin)	V(n002)
1.330764634758342e-003	2.556752e+000	2.715254e+000
1.331181451635495e-003	2.583064e+000	2.826383e+000
1.331597276845558e-003	2.603413e+000	2.913849e+000
1.332062685986904e-003	2.619447e+000	2.984715e+000
1.332222728416555e-003	2.622764e+000	3.000189e+000
1.332399629908678e-003	2.624288e+000	3.008547e+000
1.332612648148238e-003	2.624109e+000	3.010342e+000
1.332833372338094e-003	2.621323e+000	3.001502e+000
1.333191312268668e-003	2.611171e+000	2.963811e+000
1.333762150053858e-003	2.584980e+000	2.861736e+000
1.334318798431424e-003	2.550314e+000	2.723145e+000
1.334874314021935e-003	2.509563e+000	2.557437e+000
1.335427567998680e-003	2.467537e+000	2.384181e+000
1.335864770850625e-003	2.436591e+000	2.254849e+000
1.336303763429129e-003	2.410373e+000	2.143515e+000
1.336735740658721e-003	2.390269e+000	2.056305e+000
1.336981288345034e-003	2.382095e+000	2.019729e+000
1.337161777178825e-003	2.378169e+000	2.001295e+000
1.337326036752082e-003	2.376085e+000	1.990599e+000
1.337494573944718e-003	2.375319e+000	1.985232e+000
1.337647978865898e-003	2.375996e+000	1.986010e+000
1.337890827168071e-003	2.379879e+000	1.998917e+000
1.338283934797573e-003	2.392427e+000	2.046046e+000
1.338906822427699e-003	2.423387e+000	2.167822e+000
1.339445479238121e-003	2.458442e+000	2.309115e+000
1.339926419574099e-003	2.494353e+000	2.456038e+000
1.340412157606071e-003	2.531395e+000	2.609302e+000
1.340836735422970e-003	2.561654e+000	2.735851e+000
1.341250826545126e-003	2.586951e+000	2.842939e+000
1.341663772355948e-003	2.606577e+000	2.927512e+000
1.342022366925311e-003	2.618706e+000	2.981213e+000
1.342192477482245e-003	2.622323e+000	2.998019e+000
1.342363025533184e-003	2.624093e+000	3.007297e+000
1.342575179881744e-003	2.624346e+000	3.010866e+000
1.342772403588172e-003	2.622411e+000	3.005259e+000
1.343092729678534e-003	2.614582e+000	2.976754e+000
1.343606607178083e-003	2.593240e+000	2.894303e+000
1.344181504865430e-003	2.559515e+000	2.760160e+000
1.344752357406449e-003	2.518771e+000	2.595107e+000
1.345271892669508e-003	2.479178e+000	2.432461e+000
1.345711191971189e-003	2.447044e+000	2.298747e+000
1.346164445006867e-003	2.418067e+000	2.176411e+000
1.346592397754437e-003	2.396375e+000	2.083012e+000
1.346956324597836e-003	2.383000e+000	2.023766e+000
1.347143183617987e-003	2.378486e+000	2.002847e+000
1.347302926956515e-003	2.376251e+000	1.991576e+000
1.347453519380943e-003	2.375386e+000	1.986042e+000
1.347632715502440e-003	2.375947e+000	1.986010e+000
1.347866010854491e-003	2.379339e+000	1.997001e+000
1.348243964781781e-003	2.390829e+000	2.039894e+000
1.348844577188874e-003	2.418875e+000	2.149579e+000
1.349205162705508e-003	2.440512e+000	2.236190e+000
1.349369615065891e-003	2.452010e+000	2.282747e+000
1.349459658559826e-003	2.458596e+000	2.309404e+000
1.349549702053761e-003	2.465272e+000	2.336523e+000
1.349639745547695e-003	2.472037e+000	2.364103e+000
1.349729789041630e-003	2.478892e+000	2.392144e+000
1.349819832535565e-003	2.485836e+000	2.420646e+000
1.349909876029500e-003	2.492870e+000	2.449610e+000
1.349999919523434e-003	2.499994e+000	2.479035e+000
1.350001000000000e-003	2.500079e+000	2.479384e+000
1.350001015820125e-003	2.500080e+000	2.479390e+000
1.350001047460376e-003	2.500083e+000	2.479400e+000
1.350001110740878e-003	2.500088e+000	2.479420e+000
1.350001178120813e-003	2.500093e+000	2.479442e+000
1.350001257168965e-003	2.500099e+000	2.479468e+000
1.350001350560017e-003	2.500107e+000	2.479498e+000
1.350001447687668e-003	2.500114e+000	2.479529e+000
1.350001639803503e-003	2.500129e+000	2.479592e+000
1.350001799279988e-003	2.500142e+000	2.479643e+000
1.350001854517525e-003	2.500146e+000	2.479661e+000
1.350001889524927e-003	2.500149e+000	2.479672e+000
1.350001929985196e-003	2.500152e+000	2.479685e+000
1.350002000000000e-003	2.500158e+000	2.479708e+000
1.350002005099333e-003	2.500158e+000	2.479710e+000
1.350002015298001e-003	2.500159e+000	2.479713e+000
1.350002035695335e-003	2.500160e+000	2.479720e+000
1.350002076490004e-003	2.500164e+000	2.479733e+000
1.350002132987504e-003	2.500168e+000	2.479751e+000
1.350002234038928e-003	2.500176e+000	2.479784e+000
1.350002385139202e-003	2.500188e+000	2.479832e+000
1.350002574957554e-003	2.500203e+000	2.479894e+000
1.350002844455190e-003	2.500224e+000	2.479981e+000
1.350003264902710e-003	2.500257e+000	2.480118e+000
1.350004105797750e-003	2.500323e+000	2.480393e+000
1.350005787587830e-003	2.500455e+000	2.480948e+000
1.350008675042175e-003	2.500682e+000	2.481915e+000
1.350013000442131e-003	2.501022e+000	2.483381e+000
1.350020438654259e-003	2.501606e+000	2.485915e+000
1.350034580515028e-003	2.502716e+000	2.490720e+000
1.350062864236566e-003	2.504936e+000	2.500252e+000
1.350091723288992e-003	2.507200e+000	2.509862e+000
1.350128435649343e-003	2.510075e+000	2.521918e+000
1.350171969796617e-003	2.513476e+000	2.536012e+000
1.350246897058069e-003	2.519296e+000	2.559950e+000
1.350364467761445e-003	2.528291e+000	2.597008e+000
1.350599609168197e-003	2.545555e+000	2.668816e+000
1.350977761627131e-003	2.570996e+000	2.775768e+000
1.351371063347947e-003	2.593427e+000	2.871136e+000
1.351759709661786e-003	2.610609e+000	2.945443e+000
1.352023436793832e-003	2.618914e+000	2.982376e+000
1.352193278718210e-003	2.622335e+000	2.998319e+000
1.352363992591628e-003	2.624050e+000	3.007292e+000
1.352599340246964e-003	2.624142e+000	3.010377e+000
1.352811721398869e-003	2.621732e+000	3.002906e+000
1.353156336167961e-003	2.612432e+000	2.968454e+000
1.353707138601267e-003	2.587988e+000	2.873266e+000
1.354271490795044e-003	2.553525e+000	2.735557e+000
1.354834208482896e-003	2.512594e+000	2.569221e+000
1.355376085167225e-003	2.471356e+000	2.399382e+000
1.355814663077974e-003	2.439935e+000	2.268284e+000
1.356255262064531e-003	2.412928e+000	2.153914e+000
1.356676648514819e-003	2.392621e+000	2.066193e+000
1.356962318387182e-003	2.382676e+000	2.021986e+000
1.357147643419199e-003	2.378409e+000	2.002164e+000
1.357308471732258e-003	2.376209e+000	1.991094e+000
1.357463370889968e-003	2.375363e+000	1.985643e+000
1.357636379244714e-003	2.375958e+000	1.985899e+000
1.357871968371542e-003	2.379466e+000	1.997442e+000
1.358253565359920e-003	2.391207e+000	2.041501e+000
1.358859554618647e-003	2.420582e+000	2.157000e+000
1.359403603611100e-003	2.455439e+000	2.297434e+000
1.359874013556622e-003	2.490330e+000	2.440111e+000
1.360348755544904e-003	2.526652e+000	2.590237e+000
1.360778826566833e-003	2.557733e+000	2.720002e+000
1.361194293499163e-003	2.583802e+000	2.830078e+000
1.361608575666360e-003	2.604137e+000	2.917366e+000
1.362018349104627e-003	2.618510e+000	2.980661e+000
1.362189469231077e-003	2.622277e+000	2.998031e+000
1.362359395931819e-003	2.624072e+000	3.007335e+000
1.362570698826042e-003	2.624371e+000	3.010987e+000
1.362765109959853e-003	2.622528e+000	3.005645e+000
1.363080918519523e-003	2.614960e+000	2.978049e+000
1.363587873637299e-003	2.594185e+000	2.897694e+000
1.364163858284912e-003	2.560672e+000	2.764313e+000
1.364735670738135e-003	2.520027e+000	2.599623e+000
1.365251095851952e-003	2.480753e+000	2.438320e+000
1.365690852331435e-003	2.448486e+000	2.304136e+000
1.366153148091054e-003	2.418749e+000	2.178721e+000
1.366582143519866e-003	2.396850e+000	2.084588e+000
1.366955040248943e-003	2.383054e+000	2.023630e+000
1.367142228347849e-003	2.378503e+000	2.002623e+000
1.367301739145823e-003	2.376262e+000	1.991389e+000
1.367452069403916e-003	2.375390e+000	1.985895e+000
1.367632176172228e-003	2.375946e+000	1.985901e+000
1.367865133825947e-003	2.379320e+000	1.996926e+000
1.368242551173543e-003	2.390774e+000	2.039833e+000
1.368842370492709e-003	2.419578e+000	2.152991e+000
1.369388220487642e-003	2.454352e+000	2.293015e+000
1.369859612754836e-003	2.489228e+000	2.435581e+000
1.370331419655420e-003	2.525338e+000	2.584780e+000
1.370768595735095e-003	2.557019e+000	2.717008e+000
1.371184915659576e-003	2.583264e+000	2.827793e+000
1.371600267567666e-003	2.603750e+000	2.915695e+000
1.372019138643394e-003	2.618512e+000	2.980678e+000
1.372190060287915e-003	2.622286e+000	2.998076e+000
1.372360108916512e-003	2.624076e+000	3.007362e+000
1.372571579093112e-003	2.624366e+000	3.010978e+000
1.372766542762504e-003	2.622505e+000	3.005568e+000
1.373083239049934e-003	2.614886e+000	2.977769e+000
1.373591555767142e-003	2.593996e+000	2.896949e+000
1.374168375192088e-003	2.560368e+000	2.763092e+000
1.374741282155159e-003	2.519603e+000	2.597891e+000
1.375257668578800e-003	2.480254e+000	2.436258e+000
1.375697179908792e-003	2.448035e+000	2.302248e+000
1.376156098508703e-003	2.418567e+000	2.177951e+000
1.376584748782070e-003	2.396727e+000	2.084056e+000
1.376955023850387e-003	2.383049e+000	2.023610e+000
1.377142216151828e-003	2.378504e+000	2.002624e+000
1.377301723980606e-003	2.376262e+000	1.991390e+000
1.377452066019118e-003	2.375390e+000	1.985895e+000
1.377632174913197e-003	2.375946e+000	1.985900e+000
1.377865131778571e-003	2.379320e+000	1.996926e+000
1.378242547873470e-003	2.390774e+000	2.039832e+000
1.378842365340753e-003	2.419577e+000	2.152986e+000
1.379388019797228e-003	2.454337e+000	2.292956e+000
1.379859562886730e-003	2.489225e+000	2.435567e+000
1.380331515050278e-003	2.525345e+000	2.584810e+000
1.380768625823487e-003	2.557020e+000	2.717015e+000
1.381185184779108e-003	2.583278e+000	2.827851e+000
1.381600778267226e-003	2.603771e+000	2.915789e+000
1.382019294697740e-003	2.618517e+000	2.980698e+000
1.382190177117152e-003	2.622288e+000	2.998085e+000
1.382360249855145e-003	2.624077e+000	3.007367e+000
1.382571753097631e-003	2.624365e+000	3.010976e+000
1.382766825986443e-003	2.622501e+000	3.005553e+000
1.383083697736189e-003	2.614872e+000	2.977713e+000
1.383592283503061e-003	2.593960e+000	2.896811e+000
1.384168769892365e-003	2.560344e+000	2.762995e+000
1.384741409195211e-003	2.519593e+000	2.597850e+000
1.385257930625285e-003	2.480235e+000	2.436177e+000
1.385697647254272e-003	2.448004e+000	2.302117e+000
1.386156833924101e-003	2.418525e+000	2.177773e+000
1.386585458060865e-003	2.396695e+000	2.083918e+000
1.386955317632214e-003	2.383039e+000	2.023569e+000
1.387142434648083e-003	2.378500e+000	2.002605e+000
1.387301995669849e-003	2.376259e+000	1.991375e+000
1.387452126659476e-003	2.375390e+000	1.985892e+000
1.387632197469347e-003	2.375946e+000	1.985901e+000
1.387865168458308e-003	2.379321e+000	1.996929e+000
1.388242606995832e-003	2.390776e+000	2.039841e+000
1.388842457640156e-003	2.419583e+000	2.153011e+000
1.389388315640146e-003	2.454358e+000	2.293043e+000
1.389859687846468e-003	2.489234e+000	2.435605e+000
1.390331474339301e-003	2.525342e+000	2.584798e+000
1.390768628140584e-003	2.557021e+000	2.717018e+000
1.391184940664062e-003	2.583266e+000	2.827799e+000
1.391600284989474e-003	2.603750e+000	2.915698e+000
1.392019136440045e-003	2.618512e+000	2.980678e+000
1.392190058638403e-003	2.622286e+000	2.998076e+000
1.392360106926620e-003	2.624076e+000	3.007362e+000
1.392571576636364e-003	2.624366e+000	3.010978e+000
1.392766538763697e-003	2.622505e+000	3.005568e+000
1.393083232573756e-003	2.614887e+000	2.977769e+000
1.393591545492046e-003	2.593996e+000	2.896951e+000
1.394168377591660e-003	2.560368e+000	2.763091e+000
1.394741298797462e-003	2.519601e+000	2.597886e+000
1.395257685804514e-003	2.480253e+000	2.436253e+000
1.395697203144330e-003	2.448034e+000	2.302241e+000
1.396156074967632e-003	2.418568e+000	2.177957e+000
1.396584719571606e-003	2.396728e+000	2.084061e+000
1.396954999496325e-003	2.383049e+000	2.023613e+000
1.397142198039137e-003	2.378504e+000	2.002625e+000
1.397301701458255e-003	2.376262e+000	1.991391e+000
1.397452060992255e-003	2.375391e+000	1.985896e+000
1.397632173043373e-003	2.375946e+000	1.985901e+000
1.397865128737951e-003	2.379320e+000	1.996926e+000
1.398242542972431e-003	2.390774e+000	2.039831e+000
1.398842357689425e-003	2.418756e+000	2.149478e+000
1.399205405612178e-003	2.440531e+000	2.236745e+000
1.399369642776408e-003	2.452012e+000	2.283282e+000
1.399459382484297e-003	2.458574e+000	2.309876e+000
1.399549122192187e-003	2.465227e+000	2.336926e+000
1.399638861900076e-003	2.471968e+000	2.364431e+000
1.399728601607966e-003	2.478799e+000	2.392393e+000
1.399818341315855e-003	2.485720e+000	2.420810e+000
1.399908081023744e-003	2.492730e+000	2.449682e+000
1.399997820731634e-003	2.499829e+000	2.479011e+000
1.399998820731633e-003	2.499908e+000	2.479335e+000
1.399999358536734e-003	2.499950e+000	2.479509e+000
1.400000000000000e-003	2.500000e+000	2.479716e+000
1.400000005069709e-003	2.500001e+000	2.479718e+000
1.400000015209128e-003	2.500002e+000	2.479721e+000
1.400000035487964e-003	2.500003e+000	2.479728e+000
1.400000076045638e-003	2.500006e+000	2.479741e+000
1.400000083856227e-003	2.500007e+000	2.479743e+000
1.400000099477407e-003	2.500008e+000	2.479748e+000
1.400000130719766e-003	2.500011e+000	2.479759e+000
1.400000193204483e-003	2.500016e+000	2.479779e+000
1.400000206143348e-003	2.500017e+000	2.479783e+000
1.400000209378064e-003	2.500017e+000	2.479784e+000
1.400000215847496e-003	2.500017e+000	2.479786e+000
1.400000228786360e-003	2.500019e+000	2.479790e+000
1.400000232021076e-003	2.500019e+000	2.479792e+000
1.400000238490508e-003	2.500019e+000	2.479794e+000
1.400000240107866e-003	2.500019e+000	2.479794e+000
1.400000249812014e-003	2.500020e+000	2.479797e+000
1.400000262750878e-003	2.500021e+000	2.479801e+000
1.400000265985594e-003	2.500021e+000	2.479803e+000
1.400000272455026e-003	2.500022e+000	2.479805e+000
1.400000285393890e-003	2.500023e+000	2.479809e+000
1.400000288628607e-003	2.500023e+000	2.479810e+000
1.400000295098038e-003	2.500024e+000	2.479812e+000
1.400000308036903e-003	2.500025e+000	2.479816e+000
1.400000311271619e-003	2.500025e+000	2.479817e+000
1.400000317741051e-003	2.500026e+000	2.479819e+000
1.400000330679915e-003	2.500026e+000	2.479824e+000
1.400000333914631e-003	2.500027e+000	2.479825e+000
1.400000340384063e-003	2.500027e+000	2.479827e+000
1.400000353322927e-003	2.500028e+000	2.479831e+000
1.400000379200656e-003	2.500030e+000	2.479839e+000
1.400000430956112e-003	2.500034e+000	2.479856e+000
1.400000534467025e-003	2.500042e+000	2.479889e+000
1.400000741488851e-003	2.500059e+000	2.479957e+000
1.400000769947886e-003	2.500061e+000	2.479966e+000
1.400000826865956e-003	2.500066e+000	2.479984e+000
1.400000841095474e-003	2.500067e+000	2.479989e+000
1.400000869554509e-003	2.500069e+000	2.479998e+000
1.400000876669267e-003	2.500069e+000	2.480000e+000
1.400000890898785e-003	2.500071e+000	2.480005e+000
1.400000919357820e-003	2.500073e+000	2.480014e+000
1.400000926095208e-003	2.500073e+000	2.480016e+000
1.400000939569985e-003	2.500074e+000	2.480021e+000
1.400000966519540e-003	2.500077e+000	2.480030e+000
1.400001000000000e-003	2.500079e+000	2.480040e+000
1.400001003348046e-003	2.500079e+000	2.480042e+000
1.400001010044138e-003	2.500080e+000	2.480044e+000
1.400001023436322e-003	2.500081e+000	2.480048e+000
1.400001050220689e-003	2.500083e+000	2.480057e+000
1.400001103789425e-003	2.500087e+000	2.480074e+000
1.400001192535496e-003	2.500094e+000	2.480103e+000
1.400001302020334e-003	2.500103e+000	2.480138e+000
1.400001474518979e-003	2.500116e+000	2.480194e+000
1.400001724396917e-003	2.500136e+000	2.480275e+000
1.400002103739924e-003	2.500166e+000	2.480397e+000
1.400002661002792e-003	2.500210e+000	2.480577e+000
1.400003775528527e-003	2.500297e+000	2.480932e+000
1.400006004579999e-003	2.500472e+000	2.481633e+000
1.400010165492488e-003	2.500799e+000	2.482926e+000
1.400016657254054e-003	2.501309e+000	2.484924e+000
1.400027996795011e-003	2.502199e+000	2.488410e+000
1.400043930784786e-003	2.503450e+000	2.493334e+000
1.400064713323859e-003	2.505081e+000	2.499809e+000
1.400089438371234e-003	2.507021e+000	2.507593e+000
1.400121523418131e-003	2.509534e+000	2.517810e+000
1.400163935152802e-003	2.512850e+000	2.531465e+000
1.400331038768227e-003	2.525753e+000	2.585382e+000
1.400538087572613e-003	2.541069e+000	2.649493e+000
1.400952185181385e-003	2.568927e+000	2.766550e+000
1.401455088312233e-003	2.596646e+000	2.884678e+000
1.401942150776785e-003	2.616356e+000	2.970676e+000
1.402132648869099e-003	2.621326e+000	2.993232e+000
1.402289824904935e-003	2.623605e+000	3.004423e+000
1.402449411576024e-003	2.624579e+000	3.010322e+000
1.402631187507082e-003	2.624058e+000	3.010351e+000
1.402863526089423e-003	2.620713e+000	2.999351e+000
1.403239959619613e-003	2.609327e+000	2.956750e+000
1.403838324057406e-003	2.580643e+000	2.844543e+000
1.404387756714680e-003	2.545523e+000	2.703805e+000
1.404937498129074e-003	2.504772e+000	2.537791e+000
1.405506244538539e-003	2.461776e+000	2.360208e+000
1.405942643173727e-003	2.431526e+000	2.233491e+000
1.406380602470391e-003	2.406552e+000	2.127049e+000
1.406840192138026e-003	2.386685e+000	2.040329e+000
1.407057377210133e-003	2.380217e+000	2.011039e+000
1.407218738916176e-003	2.377292e+000	1.996939e+000
1.407394791880499e-003	2.375741e+000	1.988279e+000
1.407610843604957e-003	2.375886e+000	1.986046e+000
1.407830436760820e-003	2.378620e+000	1.994483e+000
1.408186572178434e-003	2.388655e+000	2.031570e+000
1.408754706390502e-003	2.414596e+000	2.132802e+000
1.409309748430819e-003	2.448888e+000	2.270333e+000
1.409790122617876e-003	2.483936e+000	2.413226e+000
1.410270845608833e-003	2.520714e+000	2.564947e+000
1.410736524294066e-003	2.554760e+000	2.706910e+000
1.411154809082627e-003	2.581525e+000	2.819843e+000
1.411572622898006e-003	2.602454e+000	2.909662e+000
1.412019487633119e-003	2.618468e+000	2.980203e+000
1.412190321559613e-003	2.622290e+000	2.997868e+000
1.412360424109464e-003	2.624078e+000	3.007217e+000
1.412571968233403e-003	2.624364e+000	3.010899e+000
1.412767176158219e-003	2.622495e+000	3.005539e+000
1.413084264838363e-003	2.614853e+000	2.977779e+000
1.413593183206789e-003	2.593920e+000	2.896972e+000
1.414168436914021e-003	2.560376e+000	2.763620e+000
1.414739263761884e-003	2.519758e+000	2.599140e+000
1.415255597541025e-003	2.480411e+000	2.437565e+000
1.415694919780112e-003	2.448197e+000	2.303572e+000
1.416155567672264e-003	2.418604e+000	2.178692e+000
1.416584534804801e-003	2.396741e+000	2.084600e+000
1.416955609665522e-003	2.383034e+000	2.023917e+000
1.417142651850808e-003	2.378496e+000	2.002893e+000
1.417302265748010e-003	2.376256e+000	1.991605e+000
1.417452344554247e-003	2.375389e+000	1.986069e+000
1.417632278518427e-003	2.375946e+000	1.986010e+000
1.417865300256330e-003	2.379324e+000	1.996948e+000
1.418242819433935e-003	2.390785e+000	2.039721e+000
1.418842789284673e-003	2.419598e+000	2.152699e+000
1.419387611158791e-003	2.454304e+000	2.292293e+000
1.419858523603556e-003	2.489145e+000	2.434604e+000
1.420329565888425e-003	2.525203e+000	2.583554e+000
1.420764440219092e-003	2.556738e+000	2.715196e+000
1.421181298325480e-003	2.583055e+000	2.826344e+000
1.421597169952907e-003	2.603409e+000	2.913831e+000
1.422062435787043e-003	2.619442e+000	2.984690e+000
1.422222540351144e-003	2.622761e+000	3.000176e+000
1.422399401773223e-003	2.624287e+000	3.008539e+000
1.422612563068960e-003	2.624110e+000	3.010342e+000
1.422833233935688e-003	2.621326e+000	3.001512e+000
1.423191088805503e-003	2.611179e+000	2.963842e+000
1.423761799219178e-003	2.585000e+000	2.861814e+000
1.424318448059987e-003	2.550338e+000	2.723243e+000
1.424873954222997e-003	2.509590e+000	2.557549e+000
1.425427128151947e-003	2.467570e+000	2.384316e+000
1.425864385914756e-003	2.436617e+000	2.254957e+000
1.426303433529448e-003	2.410391e+000	2.143591e+000
1.426735447062593e-003	2.390280e+000	2.056354e+000
1.426981076053093e-003	2.382101e+000	2.019755e+000
1.427161618852790e-003	2.378171e+000	2.001308e+000
1.427325840048685e-003	2.376086e+000	1.990607e+000
1.427494224562054e-003	2.375320e+000	1.985238e+000
1.427647849005480e-003	2.375996e+000	1.986010e+000
1.427890616066100e-003	2.379874e+000	1.998900e+000
1.428283595033453e-003	2.392414e+000	2.045993e+000
1.428906294550639e-003	2.423355e+000	2.167694e+000
1.429444943593075e-003	2.458403e+000	2.308956e+000
1.429925585796344e-003	2.494289e+000	2.455774e+000
1.430411012045268e-003	2.531310e+000	2.608948e+000
1.430835646142875e-003	2.561581e+000	2.735544e+000
1.431249744494269e-003	2.586892e+000	2.842687e+000
1.431662695853882e-003	2.606531e+000	2.927310e+000
1.432022278351872e-003	2.618701e+000	2.981196e+000
1.432192411152344e-003	2.622322e+000	2.998013e+000
1.432362945481928e-003	2.624092e+000	3.007294e+000
1.432575081055105e-003	2.624346e+000	3.010868e+000
1.432772242736109e-003	2.622413e+000	3.005269e+000
1.433092469236077e-003	2.614590e+000	2.976786e+000
1.433606194308032e-003	2.593260e+000	2.894380e+000
1.434181425432027e-003	2.559517e+000	2.760170e+000
1.434752712591065e-003	2.518744e+000	2.594994e+000
1.435272137183296e-003	2.479159e+000	2.432384e+000
1.435711330659636e-003	2.447033e+000	2.298703e+000
1.436164322355930e-003	2.418074e+000	2.176440e+000
1.436592375057929e-003	2.396376e+000	2.083017e+000
1.436956271212763e-003	2.383001e+000	2.023773e+000
1.437143143908707e-003	2.378487e+000	2.002851e+000
1.437302877581854e-003	2.376251e+000	1.991578e+000
1.437453431653006e-003	2.375386e+000	1.986044e+000
1.437632682872048e-003	2.375947e+000	1.986010e+000
1.437865957793050e-003	2.379338e+000	1.996997e+000
1.438243879258492e-003	2.390826e+000	2.039881e+000
1.438844443693867e-003	2.419694e+000	2.153082e+000
1.439389021110067e-003	2.454404e+000	2.292696e+000
1.439859822522270e-003	2.489244e+000	2.435012e+000
1.440330747217856e-003	2.525292e+000	2.583927e+000
1.440765014090636e-003	2.556778e+000	2.715364e+000
1.441181930920181e-003	2.583091e+000	2.826496e+000
1.441597851902888e-003	2.603435e+000	2.913946e+000
1.442063521736124e-003	2.619466e+000	2.984800e+000
1.442223356646675e-003	2.622773e+000	3.000232e+000
1.442400392042510e-003	2.624292e+000	3.008574e+000
1.442612932363853e-003	2.624109e+000	3.010342e+000
1.442833834683342e-003	2.621314e+000	3.001470e+000
1.443192058755356e-003	2.611143e+000	2.963706e+000
1.443763321969483e-003	2.584916e+000	2.861480e+000
1.444319710483862e-003	2.550252e+000	2.722896e+000
1.444874985193617e-003	2.509512e+000	2.557230e+000
1.445428445409714e-003	2.467472e+000	2.383911e+000
1.445865608864883e-003	2.436535e+000	2.254615e+000
1.446304559285824e-003	2.410333e+000	2.143344e+000
1.446737059907087e-003	2.390221e+000	2.056093e+000
1.446982242373634e-003	2.382070e+000	2.019613e+000
1.447162488730584e-003	2.378157e+000	2.001237e+000
1.447326920763647e-003	2.376079e+000	1.990563e+000
1.447496144103091e-003	2.375318e+000	1.985207e+000
1.447648562468891e-003	2.375998e+000	1.986011e+000
1.447891775869392e-003	2.379900e+000	1.998993e+000
1.448285461659285e-003	2.392490e+000	2.046287e+000
1.448909194381624e-003	2.422643e+000	2.164596e+000
1.449249935880758e-003	2.443498e+000	2.248255e+000
1.449370886145737e-003	2.451997e+000	2.282681e+000
1.449460759553489e-003	2.458596e+000	2.309418e+000
1.449550632961241e-003	2.465281e+000	2.336594e+000
1.449640506368993e-003	2.472052e+000	2.364208e+000
1.449730379776744e-003	2.478910e+000	2.392260e+000
1.449820253184496e-003	2.485854e+000	2.420749e+000
1.449910126592248e-003	2.492884e+000	2.449676e+000
1.450000000000000e-003	2.500000e+000	2.479041e+000
1.450001000000000e-003	2.500079e+000	2.479365e+000
1.450001014741621e-003	2.500080e+000	2.479370e+000
1.450001044224862e-003	2.500082e+000	2.479379e+000
1.450001103191345e-003	2.500087e+000	2.479398e+000
1.450001164549850e-003	2.500092e+000	2.479418e+000
1.450001244787833e-003	2.500098e+000	2.479444e+000
1.450001341714838e-003	2.500106e+000	2.479476e+000
1.450001437552973e-003	2.500113e+000	2.479507e+000
1.450001601026166e-003	2.500126e+000	2.479560e+000
1.450001759048655e-003	2.500139e+000	2.479611e+000
1.450001788491370e-003	2.500141e+000	2.479620e+000
1.450001847376800e-003	2.500146e+000	2.479639e+000
1.450001882229140e-003	2.500148e+000	2.479650e+000
1.450001930295321e-003	2.500152e+000	2.479666e+000
1.450002000000000e-003	2.500158e+000	2.479689e+000
1.450002005097859e-003	2.500158e+000	2.479690e+000
1.450002015293577e-003	2.500159e+000	2.479694e+000
1.450002035685013e-003	2.500160e+000	2.479700e+000
1.450002076467886e-003	2.500164e+000	2.479713e+000
1.450002132893734e-003	2.500168e+000	2.479732e+000
1.450002233844819e-003	2.500176e+000	2.479764e+000
1.450002384982582e-003	2.500188e+000	2.479813e+000
1.450002574645760e-003	2.500203e+000	2.479875e+000
1.450002844028656e-003	2.500224e+000	2.479962e+000
1.450003263905939e-003	2.500257e+000	2.480098e+000
1.450004103660506e-003	2.500323e+000	2.480373e+000
1.450005783169641e-003	2.500455e+000	2.480928e+000
1.450008669512383e-003	2.500681e+000	2.481895e+000
1.450012990234304e-003	2.501021e+000	2.483360e+000
1.450020422424931e-003	2.501605e+000	2.485893e+000
1.450034540643758e-003	2.502713e+000	2.490693e+000
1.450062777081412e-003	2.504929e+000	2.500213e+000
1.450091655689517e-003	2.507195e+000	2.509833e+000
1.450128325600399e-003	2.510067e+000	2.521879e+000
1.450171853294214e-003	2.513467e+000	2.535974e+000
1.450246627162392e-003	2.519275e+000	2.559865e+000
1.450364093622388e-003	2.528262e+000	2.596892e+000
1.450599026542378e-003	2.545513e+000	2.668640e+000
1.450977449368095e-003	2.570974e+000	2.775676e+000
1.451371225429413e-003	2.593435e+000	2.871167e+000
1.451759689398740e-003	2.610609e+000	2.945442e+000
1.452023409210184e-003	2.618914e+000	2.982373e+000
1.452193258059487e-003	2.622335e+000	2.998317e+000
1.452363967655681e-003	2.624050e+000	3.007291e+000
1.452599330921557e-003	2.624142e+000	3.010378e+000
1.452811706225545e-003	2.621732e+000	3.002908e+000
1.453156311643234e-003	2.612432e+000	2.968457e+000
1.453707099959002e-003	2.587989e+000	2.873271e+000
1.454271646844669e-003	2.553513e+000	2.735509e+000
1.454834625253114e-003	2.512562e+000	2.569090e+000
1.455376428696055e-003	2.471330e+000	2.399275e+000
1.455814944076898e-003	2.439916e+000	2.268203e+000
1.456255474299144e-003	2.412917e+000	2.153865e+000
1.456676898956179e-003	2.392610e+000	2.066145e+000
1.456962254651799e-003	2.382677e+000	2.021991e+000
1.457147595980449e-003	2.378410e+000	2.002168e+000
1.457308412758461e-003	2.376209e+000	1.991096e+000
1.457463266113762e-003	2.375364e+000	1.985645e+000
1.457636340283862e-003	2.375958e+000	1.985899e+000
1.457871905020668e-003	2.379464e+000	1.997437e+000
1.458253463286547e-003	2.391203e+000	2.041486e+000
1.458859395465494e-003	2.420573e+000	2.156963e+000
1.459403494656885e-003	2.455431e+000	2.297401e+000
1.459873713322633e-003	2.490307e+000	2.440016e+000
1.460348247334590e-003	2.526614e+000	2.590077e+000
1.460778559447079e-003	2.557714e+000	2.719924e+000
1.461194019302675e-003	2.583786e+000	2.830012e+000
1.461608300354635e-003	2.604125e+000	2.917312e+000
1.462018361021537e-003	2.618510e+000	2.980660e+000
1.462189478151863e-003	2.622277e+000	2.998032e+000
