time	V(b0)	V(b1)	V(mosi)
1.600000422000503e-003	5.001143e+000	6.123899e-004	5.000000e+000
1.600000430295501e-003	5.001150e+000	6.364773e-004	5.000000e+000
1.600000432369250e-003	5.001152e+000	6.426624e-004	5.000000e+000
1.600000432887688e-003	5.001153e+000	6.442104e-004	5.000000e+000
1.600000433924562e-003	5.001153e+000	6.473073e-004	5.000000e+000
1.600000437553624e-003	5.001156e+000	6.581579e-004	5.000000e+000
1.600000439627373e-003	5.001158e+000	6.643758e-004	5.000000e+000
1.600000443774872e-003	5.001161e+000	6.768706e-004	5.000000e+000
1.600000452069870e-003	5.001168e+000	7.021289e-004	5.000000e+000
1.600000468659865e-003	5.001181e+000	7.537823e-004	5.000000e+000
1.600000501839856e-003	5.001204e+000	8.618554e-004	5.000000e+000
1.600000568199838e-003	5.001248e+000	1.098847e-003	5.000000e+000
1.600000700919802e-003	5.001338e+000	1.625827e-003	5.000000e+000
1.600000759610017e-003	5.001385e+000	1.889844e-003	5.000000e+000
1.600000818434123e-003	5.001438e+000	2.185920e-003	5.000000e+000
1.600000885769236e-003	5.001487e+000	2.539027e-003	5.000000e+000
1.600000922294498e-003	5.001501e+000	2.729977e-003	5.000000e+000
1.600000939069418e-003	5.001503e+000	2.817855e-003	5.000000e+000
1.600000966450160e-003	5.001507e+000	2.963738e-003	5.000000e+000
1.600001000000000e-003	5.001510e+000	3.144709e-003	5.000000e+000
1.600001003354984e-003	5.001510e+000	3.161002e-003	5.000000e+000
1.600001010064952e-003	5.001509e+000	3.193207e-003	5.000000e+000
1.600001023484888e-003	5.001507e+000	3.255886e-003	5.000000e+000
1.600001050324760e-003	5.001504e+000	3.375231e-003	5.000000e+000
1.600001104004504e-003	5.001498e+000	3.600170e-003	5.000000e+000
1.600001155330471e-003	5.001495e+000	3.808100e-003	5.000000e+000
1.600001218782194e-003	5.001493e+000	4.071170e-003	5.000000e+000
1.600001277670259e-003	5.001492e+000	4.331625e-003	5.000000e+000
1.600001342916731e-003	5.001491e+000	4.639710e-003	5.000000e+000
1.600001413223812e-003	5.001491e+000	4.992831e-003	5.000000e+000
1.600001516287088e-003	5.001491e+000	5.546231e-003	5.000000e+000
1.600001659313361e-003	5.001491e+000	6.371179e-003	5.000000e+000
1.600001845393199e-003	5.001491e+000	7.518266e-003	5.000000e+000
1.600002059422486e-003	5.001491e+000	8.899671e-003	5.000000e+000
1.600002279079019e-003	5.001490e+000	1.034897e-002	5.000000e+000
1.600002556215225e-003	5.001487e+000	1.218941e-002	5.000000e+000
1.600002903457960e-003	5.001483e+000	1.449624e-002	5.000000e+000
1.600003284268559e-003	5.001478e+000	1.702236e-002	5.000000e+000
1.600003809079179e-003	5.001468e+000	2.049624e-002	5.000000e+000
1.600004508227465e-003	5.001451e+000	2.511233e-002	5.000000e+000
1.600005570194408e-003	5.001418e+000	3.210060e-002	5.000000e+000
1.600007220853318e-003	5.001348e+000	4.290415e-002	5.000000e+000
1.600010522171139e-003	5.001156e+000	6.429513e-002	5.000000e+000
1.600017124806779e-003	5.000646e+000	1.062486e-001	5.000000e+000
1.600030330078060e-003	4.999431e+000	1.869907e-001	5.000000e+000
1.600056740620622e-003	4.996936e+000	3.405924e-001	5.000000e+000
1.600074801390918e-003	4.995370e+000	4.403110e-001	5.000000e+000
1.600083620803187e-003	4.994706e+000	4.867487e-001	5.000000e+000
1.600090921964435e-003	4.994221e+000	5.239738e-001	5.000000e+000
1.600098693143907e-003	4.993745e+000	5.628285e-001	5.000000e+000
1.600100315039715e-003	4.993652e+000	5.708254e-001	5.000000e+000
1.600100720513667e-003	4.993629e+000	5.728090e-001	5.000000e+000
1.600101531461572e-003	4.993585e+000	5.767711e-001	5.000000e+000
1.600101734198548e-003	4.993574e+000	5.777603e-001	5.000000e+000
1.600102139672500e-003	4.993552e+000	5.797365e-001	5.000000e+000
1.600102241040988e-003	4.993546e+000	5.802302e-001	5.000000e+000
1.600102443777964e-003	4.993535e+000	5.812169e-001	5.000000e+000
1.600102849251916e-003	4.993512e+000	5.831881e-001	5.000000e+000
1.600103660199820e-003	4.993465e+000	5.871236e-001	5.000000e+000
1.600104549553626e-003	4.993412e+000	5.914282e-001	5.000000e+000
1.600106004391444e-003	4.993324e+000	5.984391e-001	5.000000e+000
1.600108745130248e-003	4.993159e+000	6.115651e-001	5.000000e+000
1.600112043134986e-003	4.992972e+000	6.271970e-001	5.000000e+000
1.600118639144462e-003	4.992638e+000	6.580318e-001	5.000000e+000
1.600124806816056e-003	4.992370e+000	6.863872e-001	5.000000e+000
1.600131570439739e-003	4.992127e+000	7.168851e-001	5.000000e+000
1.600138653331073e-003	4.991918e+000	7.481588e-001	5.000000e+000
1.600147732778924e-003	4.991702e+000	7.872732e-001	5.000000e+000
1.600159217017988e-003	4.991510e+000	8.351569e-001	5.000000e+000
1.600178023005159e-003	4.991371e+000	9.100537e-001	5.000000e+000
1.600205098549861e-003	4.991644e+000	1.010436e+000	5.000000e+000
1.600255680717536e-003	4.993589e+000	1.183733e+000	5.000000e+000
1.600277929987348e-003	4.995774e+000	1.254490e+000	5.000000e+000
1.600291308485005e-003	4.998074e+000	1.294337e+000	5.000000e+000
1.600305041116687e-003	5.000770e+000	1.333804e+000	5.000000e+000
1.600312138292196e-003	5.002064e+000	1.353722e+000	5.000000e+000
1.600316339755510e-003	5.002778e+000	1.365298e+000	5.000000e+000
1.600321097740367e-003	5.003552e+000	1.378245e+000	5.000000e+000
1.600325452659728e-003	5.004244e+000	1.389993e+000	5.000000e+000
1.600326357442229e-003	5.004385e+000	1.392416e+000	5.000000e+000
1.600328167007231e-003	5.004660e+000	1.397232e+000	5.000000e+000
1.600331899235048e-003	5.005224e+000	1.407126e+000	5.000000e+000
1.600332125430673e-003	5.005258e+000	1.407722e+000	5.000000e+000
1.600332577821923e-003	5.005325e+000	1.408913e+000	5.000000e+000
1.600332690919736e-003	5.005342e+000	1.409211e+000	5.000000e+000
1.600332917115361e-003	5.005375e+000	1.409806e+000	5.000000e+000
1.600333369506612e-003	5.005443e+000	1.410995e+000	5.000000e+000
1.600334274289113e-003	5.005576e+000	1.413368e+000	5.000000e+000
1.600335443850735e-003	5.005747e+000	1.416428e+000	5.000000e+000
1.600337574723272e-003	5.006052e+000	1.421975e+000	5.000000e+000
1.600341403949780e-003	5.006586e+000	1.431868e+000	5.000000e+000
1.600347240328703e-003	5.007369e+000	1.446787e+000	5.000000e+000
1.600353607790884e-003	5.008174e+000	1.462819e+000	5.000000e+000
1.600363249276799e-003	5.009287e+000	1.486578e+000	5.000000e+000
1.600378499804102e-003	5.010811e+000	1.523124e+000	5.000000e+000
1.600395927405175e-003	5.012184e+000	1.563382e+000	5.000000e+000
1.600418414889069e-003	5.013364e+000	1.612969e+000	5.000000e+000
1.600446708365608e-003	5.014030e+000	1.672017e+000	5.000000e+000
1.600479494559168e-003	5.013847e+000	1.736213e+000	5.000000e+000
1.600515718350056e-003	5.012715e+000	1.802397e+000	5.000000e+000
1.600551301064724e-003	5.010904e+000	1.862661e+000	5.000000e+000
1.600597564237028e-003	5.008017e+000	1.935314e+000	5.000000e+000
1.600633150344606e-003	5.005706e+000	1.987307e+000	5.000000e+000
1.600667301872720e-003	5.003670e+000	2.033786e+000	5.000000e+000
1.600704216525503e-003	5.001763e+000	2.081569e+000	5.000000e+000
1.600707258866069e-003	5.001631e+000	2.085367e+000	5.000000e+000
1.600713343547200e-003	5.001405e+000	2.092777e+000	5.000000e+000
1.600723035719496e-003	5.001083e+000	2.104438e+000	5.000000e+000
1.600733786303093e-003	5.000782e+000	2.117164e+000	5.000000e+000
1.600745378036898e-003	5.000529e+000	2.130643e+000	5.000000e+000
1.600755437932582e-003	5.000378e+000	2.142128e+000	5.000000e+000
1.600766824636348e-003	5.000285e+000	2.154900e+000	5.000000e+000
1.600775719721187e-003	5.000273e+000	2.164700e+000	5.000000e+000
1.600789053284909e-003	5.000341e+000	2.179133e+000	5.000000e+000
1.600798308736830e-003	5.000439e+000	2.188982e+000	5.000000e+000
1.600808925544142e-003	5.000613e+000	2.200061e+000	5.000000e+000
1.600824074993947e-003	5.000921e+000	2.215635e+000	5.000000e+000
1.600826124494521e-003	5.000969e+000	2.217715e+000	5.000000e+000
1.600830223495667e-003	5.001076e+000	2.221826e+000	5.000000e+000
1.600838421497960e-003	5.001299e+000	2.229998e+000	5.000000e+000
1.600839958045253e-003	5.001342e+000	2.231519e+000	5.000000e+000
1.600843031139839e-003	5.001429e+000	2.234543e+000	5.000000e+000
1.600846510974986e-003	5.001530e+000	2.237951e+000	5.000000e+000
1.600850500072075e-003	5.001651e+000	2.241829e+000	5.000000e+000
1.600858458763649e-003	5.001914e+000	2.249498e+000	5.000000e+000
1.600866358173615e-003	5.002193e+000	2.257019e+000	5.000000e+000
1.600877363738695e-003	5.002606e+000	2.267344e+000	5.000000e+000
1.600889025592959e-003	5.003058e+000	2.278106e+000	5.000000e+000
1.600901546746328e-003	5.003557e+000	2.289451e+000	5.000000e+000
1.600914800306290e-003	5.004101e+000	2.301232e+000	5.000000e+000
1.600928257665934e-003	5.004665e+000	2.313010e+000	5.000000e+000
1.600929890324437e-003	5.004734e+000	2.314422e+000	5.000000e+000
1.600933971970696e-003	5.004908e+000	2.317925e+000	5.000000e+000
1.600935604629199e-003	5.004978e+000	2.319319e+000	5.000000e+000
1.600938869946206e-003	5.005117e+000	2.322100e+000	5.000000e+000
1.600939686275457e-003	5.005152e+000	2.322793e+000	5.000000e+000
1.600940298522396e-003	5.005178e+000	2.323312e+000	5.000000e+000
1.600941114851648e-003	5.005214e+000	2.324003e+000	5.000000e+000
1.600942747510151e-003	5.005284e+000	2.325382e+000	5.000000e+000
1.600945942712750e-003	5.005420e+000	2.328072e+000	5.000000e+000
1.600950386708303e-003	5.005607e+000	2.331789e+000	5.000000e+000
1.600958742065555e-003	5.005955e+000	2.338716e+000	5.000000e+000
1.600966506865029e-003	5.006269e+000	2.345079e+000	5.000000e+000
1.600978051289996e-003	5.006716e+000	2.354399e+000	5.000000e+000
1.600992278313128e-003	5.007231e+000	2.365693e+000	5.000000e+000
1.601005546005067e-003	5.007668e+000	2.376032e+000	5.000000e+000
1.601018656739954e-003	5.008049e+000	2.386058e+000	5.000000e+000
1.601031282650678e-003	5.008363e+000	2.395531e+000	5.000000e+000
1.601046690884863e-003	5.008670e+000	2.406861e+000	5.000000e+000
1.601063581944416e-003	5.008914e+000	2.419007e+000	5.000000e+000
1.601083874912980e-003	5.009078e+000	2.433233e+000	5.000000e+000
1.601106284702422e-003	5.009103e+000	2.448480e+000	5.000000e+000
1.601136200408147e-003	5.008922e+000	2.468128e+000	5.000000e+000
1.601170952894605e-003	5.008492e+000	2.490022e+000	5.000000e+000
1.601213277891904e-003	5.007798e+000	2.515414e+000	5.000000e+000
1.601261182718006e-003	5.007024e+000	2.542570e+000	5.000000e+000
1.601321412855753e-003	5.006326e+000	2.574731e+000	5.000000e+000
1.601370182846825e-003	5.006119e+000	2.599328e+000	5.000000e+000
1.601407478161831e-003	5.006250e+000	2.617174e+000	5.000000e+000
1.601444078692980e-003	5.006600e+000	2.633921e+000	5.000000e+000
1.601481579989260e-003	5.007102e+000	2.650400e+000	5.000000e+000
1.601518215604786e-003	5.007656e+000	2.665865e+000	5.000000e+000
1.601557615098200e-003	5.008236e+000	2.681848e+000	5.000000e+000
1.601595015774665e-003	5.008710e+000	2.696463e+000	5.000000e+000
1.601625862409227e-003	5.009004e+000	2.708098e+000	5.000000e+000
1.601656452942821e-003	5.009183e+000	2.719251e+000	5.000000e+000
1.601693212052026e-003	5.009267e+000	2.732218e+000	5.000000e+000
1.601728901106539e-003	5.009230e+000	2.744372e+000	5.000000e+000
1.601771553233991e-003	5.009079e+000	2.758356e+000	5.000000e+000
1.601816519831034e-003	5.008873e+000	2.772497e+000	5.000000e+000
1.601872810279637e-003	5.008665e+000	2.789351e+000	5.000000e+000
1.601946403554623e-003	5.008557e+000	2.810345e+000	5.000000e+000
1.601989456568973e-003	5.008615e+000	2.822075e+000	5.000000e+000
1.602026848306443e-003	5.008755e+000	2.831846e+000	5.000000e+000
1.602067074955053e-003	5.008959e+000	2.841997e+000	5.000000e+000
1.602113636673956e-003	5.009213e+000	2.853350e+000	5.000000e+000
1.602157408328002e-003	5.009428e+000	2.863633e+000	5.000000e+000
1.602211316763598e-003	5.009625e+000	2.875852e+000	5.000000e+000
1.602246845736825e-003	5.009699e+000	2.883637e+000	5.000000e+000
1.602286266726350e-003	5.009717e+000	2.891987e+000	5.000000e+000
1.602334068652051e-003	5.009677e+000	2.901790e+000	5.000000e+000
1.602382375913830e-003	5.009600e+000	2.911349e+000	5.000000e+000
1.602440811919570e-003	5.009500e+000	2.922449e+000	5.000000e+000
1.602511500410927e-003	5.009415e+000	2.935349e+000	5.000000e+000
1.602559399340612e-003	5.009399e+000	2.943754e+000	5.000000e+000
1.602606478761401e-003	5.009422e+000	2.951708e+000	5.000000e+000
1.602660893123848e-003	5.009471e+000	2.960583e+000	5.000000e+000
1.602721892767219e-003	5.009522e+000	2.970160e+000	5.000000e+000
1.602790316445560e-003	5.009541e+000	2.980471e+000	5.000000e+000
1.602861088022415e-003	5.009497e+000	2.990686e+000	5.000000e+000
1.602932802946039e-003	5.009390e+000	3.000572e+000	5.000000e+000
1.603018025218323e-003	5.009221e+000	3.011772e+000	5.000000e+000
1.603221081394386e-003	5.008834e+000	3.036295e+000	5.000000e+000
1.603336457107542e-003	5.008622e+000	3.049068e+000	5.000000e+000
1.603460114040054e-003	5.008330e+000	3.061795e+000	5.000000e+000
1.603657758420938e-003	5.007733e+000	3.080596e+000	5.000000e+000
1.603836395444381e-003	5.007118e+000	3.096125e+000	5.000000e+000
1.604076795635103e-003	5.006194e+000	3.114675e+000	5.000000e+000
1.604515598861091e-003	5.004285e+000	3.144135e+000	5.000000e+000
1.604977627420214e-003	5.002103e+000	3.170513e+000	5.000000e+000
1.605486255024665e-003	4.999695e+000	3.194770e+000	5.000000e+000
1.606028644930201e-003	4.997323e+000	3.216734e+000	5.000000e+000
1.606426910318340e-003	4.995895e+000	3.230607e+000	5.000000e+000
1.606904867130027e-003	4.994611e+000	3.245362e+000	5.000000e+000
1.607105017638326e-003	4.994228e+000	3.251036e+000	5.000000e+000
1.607255429426585e-003	4.994052e+000	3.255021e+000	5.000000e+000
1.607440771232788e-003	4.993947e+000	3.259713e+000	5.000000e+000
1.607627972815204e-003	4.993945e+000	3.264242e+000	5.000000e+000
1.607858298239050e-003	4.994109e+000	3.269507e+000	5.000000e+000
1.608231531114362e-003	4.994737e+000	3.277441e+000	5.000000e+000
1.608754121642392e-003	4.996192e+000	3.287606e+000	5.000000e+000
1.609301458584313e-003	4.998307e+000	3.297160e+000	5.000000e+000
1.610015979224687e-003	5.001577e+000	3.308259e+000	5.000000e+000
1.610665506149469e-003	5.004586e+000	3.317278e+000	5.000000e+000
1.611224858907071e-003	5.006866e+000	3.324276e+000	5.000000e+000
1.611697323890104e-003	5.008363e+000	3.329716e+000	5.000000e+000
1.612015428162706e-003	5.009078e+000	3.333161e+000	5.000000e+000
1.612187282977711e-003	5.009329e+000	3.334943e+000	5.000000e+000
1.612356759339248e-003	5.009469e+000	3.336643e+000	5.000000e+000
1.612567443517245e-003	5.009523e+000	3.338700e+000	5.000000e+000
1.612759811206831e-003	5.009441e+000	3.340519e+000	5.000000e+000
1.613072335633291e-003	5.009028e+000	3.343352e+000	5.000000e+000
1.613574248067009e-003	5.007793e+000	3.347650e+000	5.000000e+000
1.614267869316714e-003	5.005264e+000	3.353179e+000	5.000000e+000
1.614982351778600e-003	5.002059e+000	3.358449e+000	5.000000e+000
1.615554005444513e-003	4.999370e+000	3.362367e+000	5.000000e+000
1.616030325303053e-003	4.997339e+000	3.365428e+000	5.000000e+000
1.616586246463659e-003	4.995425e+000	3.368817e+000	5.000000e+000
1.616961391523281e-003	4.994477e+000	3.371014e+000	5.000000e+000
1.617146953579014e-003	4.994168e+000	3.372068e+000	5.000000e+000
1.617307614140629e-003	4.994005e+000	3.372961e+000	5.000000e+000
1.617461847235884e-003	4.993926e+000	3.373805e+000	5.000000e+000
1.617635812666602e-003	4.993934e+000	3.374742e+000	5.000000e+000
1.617871047102792e-003	4.994116e+000	3.375982e+000	5.000000e+000
1.618252080940058e-003	4.994795e+000	3.377931e+000	5.000000e+000
1.618857239921532e-003	4.996572e+000	3.380909e+000	5.000000e+000
1.619444847761871e-003	4.998919e+000	3.383671e+000	5.000000e+000
1.620066257738186e-003	5.001797e+000	3.386441e+000	5.000000e+000
1.620754366533198e-003	5.004969e+000	3.389356e+000	5.000000e+000
1.621278176608977e-003	5.007047e+000	3.391468e+000	5.000000e+000
1.621767592712717e-003	5.008533e+000	3.393359e+000	5.000000e+000
1.622042890582911e-003	5.009121e+000	3.394390e+000	5.000000e+000
1.622207862061014e-003	5.009347e+000	3.394994e+000	5.000000e+000
1.622381617782282e-003	5.009473e+000	3.395618e+000	5.000000e+000
1.622605926603152e-003	5.009505e+000	3.396410e+000	5.000000e+000
1.622822437478935e-003	5.009377e+000	3.397160e+000	5.000000e+000
1.623173652159662e-003	5.008822e+000	3.398343e+000	5.000000e+000
1.623734398506171e-003	5.007292e+000	3.400166e+000	5.000000e+000
1.624376316342816e-003	5.004810e+000	3.402162e+000	5.000000e+000
1.625147012480230e-003	5.001269e+000	3.404453e+000	5.000000e+000
1.625686402767077e-003	4.998768e+000	3.405993e+000	5.000000e+000
1.626177822437364e-003	4.996775e+000	3.407348e+000	5.000000e+000
1.626726847602187e-003	4.995012e+000	3.408824e+000	5.000000e+000
1.626988772125090e-003	4.994406e+000	3.409515e+000	5.000000e+000
1.627167360756546e-003	4.994138e+000	3.409980e+000	5.000000e+000
1.627332782200879e-003	4.993982e+000	3.410407e+000	5.000000e+000
1.627486904818138e-003	4.993912e+000	3.410802e+000	5.000000e+000
1.627645128307552e-003	4.993928e+000	3.411204e+000	5.000000e+000
1.627886193140020e-003	4.994128e+000	3.411811e+000	5.000000e+000
1.628276475448674e-003	4.994847e+000	3.412778e+000	5.000000e+000
1.628895228212466e-003	4.996703e+000	3.414282e+000	5.000000e+000
1.629474190998273e-003	4.999042e+000	3.415655e+000	5.000000e+000
1.630096002106705e-003	5.001932e+000	3.417084e+000	5.000000e+000
1.630787154072784e-003	5.005106e+000	3.418622e+000	5.000000e+000
1.631300541213987e-003	5.007118e+000	3.419726e+000	5.000000e+000
1.631800697340158e-003	5.008610e+000	3.420770e+000	5.000000e+000
1.632053102813679e-003	5.009139e+000	3.421284e+000	5.000000e+000
1.632215528123057e-003	5.009354e+000	3.421609e+000	5.000000e+000
1.632390900475051e-003	5.009477e+000	3.421956e+000	5.000000e+000
1.632609391702314e-003	5.009503e+000	3.422381e+000	5.000000e+000
1.632828074783816e-003	5.009370e+000	3.422800e+000	5.000000e+000
1.633182757773790e-003	5.008802e+000	3.423465e+000	5.000000e+000
1.633748713695429e-003	5.007250e+000	3.424495e+000	5.000000e+000
1.634363396077343e-003	5.004871e+000	3.425577e+000	5.000000e+000
1.635156368708786e-003	5.001224e+000	3.426926e+000	5.000000e+000
1.635696391738087e-003	4.998724e+000	3.427820e+000	5.000000e+000
1.636188286488609e-003	4.996738e+000	3.428617e+000	5.000000e+000
1.636734746974143e-003	4.994991e+000	3.429491e+000	5.000000e+000
1.636981763822988e-003	4.994421e+000	3.429882e+000	5.000000e+000
1.637162131800038e-003	4.994149e+000	3.430166e+000	5.000000e+000
1.637326477326700e-003	4.993993e+000	3.430425e+000	5.000000e+000
1.637495356484856e-003	4.993916e+000	3.430689e+000	5.000000e+000
1.637648269724025e-003	4.993933e+000	3.430928e+000	5.000000e+000
1.637891299986759e-003	4.994139e+000	3.431306e+000	5.000000e+000
1.638284695773648e-003	4.994872e+000	3.431915e+000	5.000000e+000
1.638908004645652e-003	4.996754e+000	3.432871e+000	5.000000e+000
1.639486665851610e-003	4.999103e+000	3.433746e+000	5.000000e+000
1.640109817472151e-003	5.002002e+000	3.434671e+000	5.000000e+000
1.640801940303539e-003	5.005175e+000	3.435674e+000	5.000000e+000
1.641312458720328e-003	5.007167e+000	3.436394e+000	5.000000e+000
1.641811598358093e-003	5.008646e+000	3.437079e+000	5.000000e+000
1.642058193704571e-003	5.009158e+000	3.437411e+000	5.000000e+000
1.642219352381679e-003	5.009369e+000	3.437624e+000	5.000000e+000
1.642395535619605e-003	5.009490e+000	3.437854e+000	5.000000e+000
1.642611121052306e-003	5.009514e+000	3.438132e+000	5.000000e+000
1.642830888109763e-003	5.009378e+000	3.438410e+000	5.000000e+000
1.643187301019441e-003	5.008803e+000	3.438853e+000	5.000000e+000
1.643755851177512e-003	5.007236e+000	3.439540e+000	5.000000e+000
1.644375814560507e-003	5.004837e+000	3.440266e+000	5.000000e+000
1.645086819978907e-003	5.001569e+000	3.441075e+000	5.000000e+000
1.645630696542006e-003	4.999027e+000	3.441682e+000	5.000000e+000
1.646116897287734e-003	4.997012e+000	3.442218e+000	5.000000e+000
1.646670003765046e-003	4.995185e+000	3.442823e+000	5.000000e+000
1.646982995064129e-003	4.994437e+000	3.443165e+000	5.000000e+000
1.647163050166176e-003	4.994157e+000	3.443362e+000	5.000000e+000
1.647327606105261e-003	4.993999e+000	3.443542e+000	5.000000e+000
1.647479259639580e-003	4.993928e+000	3.443708e+000	5.000000e+000
1.647642286460576e-003	4.993942e+000	3.443887e+000	5.000000e+000
1.647881572982868e-003	4.994137e+000	3.444149e+000	5.000000e+000
1.648269036399701e-003	4.994843e+000	3.444574e+000	5.000000e+000
1.648883655294871e-003	4.996597e+000	3.445248e+000	5.000000e+000
1.649194993518857e-003	4.997752e+000	3.445590e+000	5.000000e+000
1.649378323552027e-003	4.998544e+000	3.445790e+000	5.000000e+000
1.649467134473166e-003	4.998945e+000	3.445887e+000	5.000000e+000
1.649555945394305e-003	4.999353e+000	3.445983e+000	5.000000e+000
1.649644756315444e-003	4.999768e+000	3.446080e+000	5.000000e+000
1.649733567236583e-003	5.000190e+000	3.446176e+000	5.000000e+000
1.649822378157722e-003	5.000618e+000	3.446272e+000	5.000000e+000
1.649911189078861e-003	5.001053e+000	3.446368e+000	5.000000e+000
1.650000000000000e-003	5.001495e+000	3.446464e+000	5.000000e+000
1.650001000000000e-003	5.001500e+000	3.446465e+000	5.000000e+000
1.650001012500000e-003	5.001498e+000	3.446461e+000	5.000000e+000
1.650001037500000e-003	5.001493e+000	3.446454e+000	5.000000e+000
1.650001043750000e-003	5.001492e+000	3.446452e+000	5.000000e+000
1.650001056250000e-003	5.001489e+000	3.446449e+000	5.000000e+000
1.650001081250000e-003	5.001484e+000	3.446443e+000	5.000000e+000
1.650001087500000e-003	5.001483e+000	3.446441e+000	5.000000e+000
1.650001100000000e-003	5.001481e+000	3.446439e+000	5.000000e+000
1.650001125000000e-003	5.001472e+000	3.446434e+000	5.000000e+000
1.650001175000000e-003	5.001442e+000	3.446428e+000	5.000000e+000
1.650001234434194e-003	5.001389e+000	3.446425e+000	5.000000e+000
1.650001244539311e-003	5.001379e+000	3.446426e+000	5.000000e+000
1.650001264749546e-003	5.001356e+000	3.446430e+000	5.000000e+000
1.650001269802105e-003	5.001350e+000	3.446432e+000	5.000000e+000
1.650001279907223e-003	5.001338e+000	3.446435e+000	5.000000e+000
1.650001300117458e-003	5.001315e+000	3.446445e+000	5.000000e+000
1.650001340537928e-003	5.001267e+000	3.446479e+000	5.000000e+000
1.650001412278085e-003	5.001181e+000	3.446570e+000	5.000000e+000
1.650001494257041e-003	5.001081e+000	3.446708e+000	5.000000e+000
1.650001589288660e-003	5.000965e+000	3.446884e+000	5.000000e+000
1.650001677903058e-003	5.000854e+000	3.447026e+000	5.000000e+000
1.650001795351587e-003	5.000703e+000	3.447165e+000	5.000000e+000
1.650001805831956e-003	5.000689e+000	3.447171e+000	5.000000e+000
1.650001826792693e-003	5.000661e+000	3.447177e+000	5.000000e+000
1.650001832032877e-003	5.000654e+000	3.447178e+000	5.000000e+000
1.650001842513245e-003	5.000639e+000	3.447177e+000	5.000000e+000
1.650001863473982e-003	5.000610e+000	3.447172e+000	5.000000e+000
1.650001905395455e-003	5.000552e+000	3.447146e+000	5.000000e+000
1.650001945631923e-003	5.000497e+000	3.447104e+000	5.000000e+000
1.650002000000000e-003	5.000427e+000	3.447026e+000	5.000000e+000
1.650002005436808e-003	5.000425e+000	3.447022e+000	5.000000e+000
1.650002016310423e-003	5.000423e+000	3.447012e+000	5.000000e+000
1.650002038057654e-003	5.000422e+000	3.446993e+000	5.000000e+000
1.650002072289930e-003	5.000422e+000	3.446961e+000	5.000000e+000
1.650002109383858e-003	5.000424e+000	3.446932e+000	5.000000e+000
1.650002180628591e-003	5.000427e+000	3.446908e+000	5.000000e+000
1.650002268083048e-003	5.000430e+000	3.446939e+000	5.000000e+000
1.650002279311550e-003	5.000431e+000	3.446952e+000	5.000000e+000
1.650002282118676e-003	5.000431e+000	3.446957e+000	5.000000e+000
1.650002287732927e-003	5.000431e+000	3.446967e+000	5.000000e+000
1.650002298961430e-003	5.000431e+000	3.446992e+000	5.000000e+000
1.650002321418435e-003	5.000431e+000	3.447053e+000	5.000000e+000
1.650002355171444e-003	5.000432e+000	3.447170e+000	5.000000e+000
1.650002390440544e-003	5.000432e+000	3.447329e+000	5.000000e+000
1.650002450223532e-003	5.000433e+000	3.447660e+000	5.000000e+000
1.650002512705307e-003	5.000434e+000	3.448055e+000	5.000000e+000
1.650002579240828e-003	5.000435e+000	3.448514e+000	5.000000e+000
1.650002662142875e-003	5.000437e+000	3.449117e+000	5.000000e+000
1.650002772282969e-003	5.000438e+000	3.449954e+000	5.000000e+000
1.650002943226538e-003	5.000440e+000	3.451306e+000	5.000000e+000
1.650003189262959e-003	5.000442e+000	3.453315e+000	5.000000e+000
1.650003479843706e-003	5.000444e+000	3.455744e+000	5.000000e+000
1.650003894082612e-003	5.000447e+000	3.459263e+000	5.000000e+000
1.650004411577120e-003	5.000451e+000	3.463704e+000	5.000000e+000
1.650005232117978e-003	5.000456e+000	3.470787e+000	5.000000e+000
1.650006299512979e-003	5.000463e+000	3.480018e+000	5.000000e+000
1.650007995699664e-003	5.000475e+000	3.494657e+000	5.000000e+000
1.650010436243399e-003	5.000493e+000	3.515578e+000	5.000000e+000
1.650014512636031e-003	5.000521e+000	3.550056e+000	5.000000e+000
1.650020943243040e-003	5.000566e+000	3.603128e+000	5.000000e+000
1.650032268294641e-003	5.000677e+000	3.693370e+000	5.000000e+000
1.650042932666295e-003	5.000930e+000	3.774582e+000	5.000000e+000
1.650053118661382e-003	5.001465e+000	3.848022e+000	5.000000e+000
1.650063590740698e-003	5.002322e+000	3.919299e+000	5.000000e+000
1.650074667289630e-003	5.003368e+000	3.990395e+000	5.000000e+000
1.650085729051985e-003	5.004341e+000	4.057182e+000	5.000000e+000
1.650097837228689e-003	5.005166e+000	4.125574e+000	5.000000e+000
1.650111685275527e-003	5.005740e+000	4.198236e+000	5.000000e+000
1.650126611165286e-003	5.005957e+000	4.270784e+000	5.000000e+000
1.650138138763076e-003	5.005863e+000	4.322796e+000	5.000000e+000
1.650147621963110e-003	5.005624e+000	4.362677e+000	5.000000e+000
1.650158065099385e-003	5.005234e+000	4.403703e+000	5.000000e+000
1.650171408268686e-003	5.004599e+000	4.451666e+000	5.000000e+000
1.650197255694950e-003	5.003170e+000	4.533544e+000	5.000000e+000
1.650231557268355e-003	5.001198e+000	4.625020e+000	5.000000e+000
1.650271240017654e-003	4.999141e+000	4.709314e+000	5.000000e+000
1.650318086611166e-003	4.997277e+000	4.786524e+000	5.000000e+000
1.650355205776314e-003	4.996382e+000	4.833403e+000	5.000000e+000
1.650396224388502e-003	4.996052e+000	4.872814e+000	5.000000e+000
